Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/01 00:25,23537,8057F1D80,23537,8057F1D80,8.07,US Dollar,8.07,US Dollar,Reinvestment,0
2022/09/01 00:25,23537,8057F1D80,21575,806029BB0,3855.68,US Dollar,3855.68,US Dollar,Cheque,0
2022/09/01 00:19,23537,8057F1D80,21575,806029BB0,1496.64,US Dollar,1496.64,US Dollar,Credit Card,0
2022/09/01 00:25,211075,80426B990,211075,80426B990,21.8,US Dollar,21.8,US Dollar,Reinvestment,0
2022/09/01 00:02,1124,803C83810,1124,803C83810,840.56,US Dollar,840.56,US Dollar,Reinvestment,0
2022/09/01 00:12,27444,804993A90,27444,804993A90,2326512.29,US Dollar,2326512.29,US Dollar,Reinvestment,0
2022/09/01 00:14,6075,803E36470,6075,803E36470,151.1,US Dollar,151.1,US Dollar,Reinvestment,0
2022/09/01 00:19,6075,803E36470,6075,803E36470,12.91,US Dollar,12.91,US Dollar,Reinvestment,0
2022/09/01 00:19,6075,803E36470,6075,803E36470,12.91,US Dollar,12.91,US Dollar,Reinvestment,0
2022/09/01 00:06,21258,804873F00,21258,804873F00,6440651.24,US Dollar,6440651.24,US Dollar,Reinvestment,0
2022/09/01 00:02,21258,804873F00,11107,804874090,14612152.0,US Dollar,14612152.0,US Dollar,ACH,0
2022/09/01 00:26,18819,804D13DC0,18819,804D13DC0,8082.32,US Dollar,8082.32,US Dollar,Reinvestment,0
2022/09/01 00:20,18819,804D13DC0,18819,804D13DC0,8.35,US Dollar,8.35,US Dollar,Reinvestment,0
2022/09/01 00:20,18819,804D13DC0,18819,804D13DC0,8.35,US Dollar,8.35,US Dollar,Reinvestment,0
2022/09/01 00:12,17222,8049C89B0,17222,8049C89B0,10.93,US Dollar,10.93,US Dollar,Reinvestment,0
2022/09/01 00:10,13037,8043862B0,13037,8043862B0,21696.2,US Dollar,21696.2,US Dollar,Reinvestment,0
2022/09/01 00:02,13037,8043862B0,13037,8043862B0,8.2,US Dollar,8.2,US Dollar,Reinvestment,0
2022/09/01 00:02,13037,8043862B0,13037,8043862B0,8.2,US Dollar,8.2,US Dollar,Reinvestment,0
2022/09/01 00:06,28255,805368000,28255,805368000,146015.22,US Dollar,146015.22,US Dollar,Reinvestment,0
2022/09/01 00:20,311842,8045C1F30,311842,8045C1F30,3963.16,US Dollar,3963.16,US Dollar,Reinvestment,0
2022/09/01 00:20,110836,804E66D10,110836,804E66D10,18.76,US Dollar,18.76,US Dollar,Reinvestment,0
2022/09/01 00:07,34544,8042B79F0,34544,8042B79F0,1043.76,US Dollar,1043.76,US Dollar,Reinvestment,0
2022/09/01 00:25,111764,80544AA00,111764,80544AA00,18571.42,US Dollar,18571.42,US Dollar,Reinvestment,0
2022/09/01 00:27,111764,80544AA00,111764,80544AA00,21.7,US Dollar,21.7,US Dollar,Reinvestment,0
2022/09/01 00:27,111764,80544AA00,111764,80544AA00,21.7,US Dollar,21.7,US Dollar,Reinvestment,0
2022/09/01 00:07,2439,805093DD0,2439,805093DD0,339785.1,US Dollar,339785.1,US Dollar,Reinvestment,0
2022/09/01 00:27,2439,805093DD0,2439,805093DD0,8.93,US Dollar,8.93,US Dollar,Reinvestment,0
2022/09/01 00:27,2439,805093DD0,2439,805093DD0,8.93,US Dollar,8.93,US Dollar,Reinvestment,0
2022/09/01 00:02,2439,805093DD0,121358,80EA4CA40,16388.75,US Dollar,16388.75,US Dollar,Cheque,0
2022/09/01 00:05,25981,804F6C000,25981,804F6C000,176364.74,US Dollar,176364.74,US Dollar,Reinvestment,0
2022/09/01 00:16,1412,8043C2760,1412,8043C2760,4627.53,US Dollar,4627.53,US Dollar,Reinvestment,0
2022/09/01 00:08,4403,8059FE9D0,4403,8059FE9D0,19.23,US Dollar,19.23,US Dollar,Reinvestment,0
2022/09/01 00:13,14099,8043AC700,14099,8043AC700,7464.08,US Dollar,7464.08,US Dollar,Reinvestment,0
2022/09/01 00:01,3149,801C3CA70,21550,804B0BF40,26.87,US Dollar,26.87,US Dollar,Cheque,0
2022/09/01 00:13,3149,801C3CA70,21550,804B0BF40,121.2,US Dollar,121.2,US Dollar,Credit Card,0
2022/09/01 00:13,3149,801C3CA70,21550,804B0BF40,121.2,US Dollar,121.2,US Dollar,Credit Card,0
2022/09/01 00:17,3149,801C3CA70,21550,804B0BF40,22.33,US Dollar,22.33,US Dollar,Cash,0
2022/09/01 00:17,3149,801C3CA70,21550,804B0BF40,22.33,US Dollar,22.33,US Dollar,Cash,0
2022/09/01 00:23,3149,801C3CA70,21550,804B0BF40,7.97,US Dollar,7.97,US Dollar,ACH,0
2022/09/01 00:23,3149,801C3CA70,21550,804B0BF40,7.97,US Dollar,7.97,US Dollar,ACH,0
2022/09/01 00:28,3149,801C3CA70,21550,804B0BF40,20.54,US Dollar,20.54,US Dollar,Wire,0
2022/09/01 00:28,3149,801C3CA70,21550,804B0BF40,20.54,US Dollar,20.54,US Dollar,Wire,0
2022/09/01 00:09,28827,806FF22A0,21550,804B0BF40,40.92,US Dollar,40.92,US Dollar,Credit Card,0
2022/09/01 00:08,16163,8056F3920,16163,8056F3920,61364.92,US Dollar,61364.92,US Dollar,Reinvestment,0
2022/09/01 00:18,701,800C17530,16163,8056F3920,2733.72,US Dollar,2733.72,US Dollar,Cheque,0
2022/09/01 00:08,701,800C17530,16163,8056F3920,7763.65,US Dollar,7763.65,US Dollar,Credit Card,0
2022/09/01 00:04,1241,804ECDF40,1241,804ECDF40,57500.99,US Dollar,57500.99,US Dollar,Reinvestment,0
2022/09/01 00:25,1241,804ECDF40,1241,804ECDF40,16.81,US Dollar,16.81,US Dollar,Reinvestment,0
2022/09/01 00:25,1241,804ECDF40,1241,804ECDF40,16.81,US Dollar,16.81,US Dollar,Reinvestment,0
2022/09/01 00:14,28771,805007420,28771,805007420,8676.21,US Dollar,8676.21,US Dollar,Reinvestment,0
2022/09/01 00:20,28693,804018220,1688,80D166B20,31.69,US Dollar,31.69,US Dollar,Credit Card,0
2022/09/01 00:23,1688,80D166B20,1688,80D166B20,3640.72,US Dollar,3640.72,US Dollar,Reinvestment,0
2022/09/01 00:23,1688,80D166B20,1688,80D166B20,3640.72,US Dollar,3640.72,US Dollar,Reinvestment,0
2022/09/01 00:19,4242,8051CFB00,4242,8051CFB00,18.36,US Dollar,18.36,US Dollar,Reinvestment,0
2022/09/01 00:15,15730,8042B9B40,15730,8042B9B40,34431.56,US Dollar,34431.56,US Dollar,Reinvestment,0
2022/09/01 00:10,111491,8059256A0,111491,8059256A0,4.42,US Dollar,4.42,US Dollar,Reinvestment,0
2022/09/01 00:04,1124,8059F65A0,1124,8059F65A0,2125.82,US Dollar,2125.82,US Dollar,Reinvestment,0
2022/09/01 00:05,31550,8047F1800,31550,8047F1800,11513.92,US Dollar,11513.92,US Dollar,Reinvestment,0
2022/09/01 00:28,22205,804E455D0,22205,804E455D0,798.75,US Dollar,798.75,US Dollar,Reinvestment,0
2022/09/01 00:29,10642,804D109D0,10642,804D109D0,135665.25,US Dollar,135665.25,US Dollar,Reinvestment,0
2022/09/01 00:15,10642,804D109D0,10642,804D109D0,4.39,US Dollar,4.39,US Dollar,Reinvestment,0
2022/09/01 00:15,10642,804D109D0,10642,804D109D0,4.39,US Dollar,4.39,US Dollar,Reinvestment,0
2022/09/01 00:05,10642,804D109D0,124290,8094A0220,4116.4,US Dollar,4116.4,US Dollar,Cheque,0
2022/09/01 00:09,10642,804D109D0,124290,8094A0220,2276.56,US Dollar,2276.56,US Dollar,Credit Card,0
2022/09/01 00:14,10642,804D109D0,124290,8094A0220,23.19,US Dollar,23.19,US Dollar,Cash,0
2022/09/01 00:13,10642,804D109D0,124290,8094A0220,18.24,US Dollar,18.24,US Dollar,ACH,0
2022/09/01 00:19,10642,804D109D0,124290,8094A0220,8.53,US Dollar,8.53,US Dollar,Wire,0
2022/09/01 00:01,8623,80515F830,8623,80515F830,17114.9,US Dollar,17114.9,US Dollar,Reinvestment,0
2022/09/01 00:18,23537,80543B8F0,23537,80543B8F0,2821.15,US Dollar,2821.15,US Dollar,Reinvestment,0
2022/09/01 00:10,110603,804D16110,23537,80543B8F0,172546.01,US Dollar,172546.01,US Dollar,Cheque,0
2022/09/01 00:21,9371,805119120,9371,805119120,3775.44,US Dollar,3775.44,US Dollar,Reinvestment,0
2022/09/01 00:21,21940,804E90E20,21940,804E90E20,51851.49,US Dollar,51851.49,US Dollar,Reinvestment,0
2022/09/01 00:08,18617,8046C5380,18617,8046C5380,224054.38,US Dollar,224054.38,US Dollar,Reinvestment,0
2022/09/01 00:10,18617,8046C5380,18617,8046C5380,15.82,US Dollar,15.82,US Dollar,Reinvestment,0
2022/09/01 00:10,18617,8046C5380,18617,8046C5380,15.82,US Dollar,15.82,US Dollar,Reinvestment,0
2022/09/01 00:29,17327,805767D30,17327,805767D30,12.71,US Dollar,12.71,US Dollar,Reinvestment,0
2022/09/01 00:22,1467,804C33650,1467,804C33650,29951.83,US Dollar,29951.83,US Dollar,Reinvestment,0
2022/09/01 00:22,1467,804C33650,3242,804C33740,352340.0,US Dollar,352340.0,US Dollar,Cheque,0
2022/09/01 00:03,1467,804C33650,1467,804C33650,17.65,US Dollar,17.65,US Dollar,Reinvestment,0
2022/09/01 00:03,1467,804C33650,1467,804C33650,17.65,US Dollar,17.65,US Dollar,Reinvestment,0
2022/09/01 00:05,38907,804D1C3F0,38907,804D1C3F0,6840.32,US Dollar,6840.32,US Dollar,Reinvestment,0
2022/09/01 00:27,2385,804E2F1B0,2385,804E2F1B0,75732.26,US Dollar,75732.26,US Dollar,Reinvestment,0
2022/09/01 00:00,11474,805A0A210,11474,805A0A210,15.68,US Dollar,15.68,US Dollar,Reinvestment,0
2022/09/01 00:13,313229,805165970,213580,805129C60,1524.35,US Dollar,1524.35,US Dollar,ACH,0
2022/09/01 00:05,111631,804EF53E0,111631,804EF53E0,7638.84,US Dollar,7638.84,US Dollar,Reinvestment,0
2022/09/01 00:07,22345,803F06850,22345,803F06850,435.55,US Dollar,435.55,US Dollar,Reinvestment,0
2022/09/01 00:20,22345,803F06850,22345,803F06850,5.08,US Dollar,5.08,US Dollar,Reinvestment,0
2022/09/01 00:20,22345,803F06850,22345,803F06850,5.08,US Dollar,5.08,US Dollar,Reinvestment,0
2022/09/01 00:23,28693,8053A1800,28827,8053A1850,568491.0,US Dollar,568491.0,US Dollar,Cheque,0
2022/09/01 00:27,28827,8053A1850,4726,803CA44E0,1.5899999999999999,US Dollar,1.5899999999999999,US Dollar,Credit Card,0
2022/09/01 00:14,28693,8053A1800,6129,80718BCF0,3339.82,US Dollar,3339.82,US Dollar,Cheque,0
2022/09/01 00:11,28693,8053A1800,6129,80718BCF0,8860.57,US Dollar,8860.57,US Dollar,Credit Card,0
2022/09/01 00:19,28693,8053A1800,6129,80718BCF0,2387.89,US Dollar,2387.89,US Dollar,Cash,0
2022/09/01 00:23,28693,8053A1800,6129,80718BCF0,114.29,US Dollar,114.29,US Dollar,Wire,0
2022/09/01 00:12,28827,8053A1850,5836,80B941800,1324.59,US Dollar,1324.59,US Dollar,Cheque,0
2022/09/01 00:15,28827,8053A1850,5836,80B941800,1180.78,US Dollar,1180.78,US Dollar,Credit Card,0
2022/09/01 00:24,6276,803C679D0,6276,803C679D0,15948.1,US Dollar,15948.1,US Dollar,Reinvestment,0
2022/09/01 00:09,313211,804D1D490,313211,804D1D490,13559.16,US Dollar,13559.16,US Dollar,Reinvestment,0
2022/09/01 00:07,220,8041E9CB0,220,8041E9CB0,60390231.69,US Dollar,60390231.69,US Dollar,Reinvestment,0
2022/09/01 00:12,1420,804D32060,1420,804D32060,5572.53,US Dollar,5572.53,US Dollar,Reinvestment,0
2022/09/01 00:09,1420,804D32060,1420,804D32060,10.36,US Dollar,10.36,US Dollar,Reinvestment,0
2022/09/01 00:09,1420,804D32060,1420,804D32060,10.36,US Dollar,10.36,US Dollar,Reinvestment,0
2022/09/01 00:21,21575,80491D7A0,21575,80491D7A0,76684.04,US Dollar,76684.04,US Dollar,Reinvestment,0
2022/09/01 00:15,23833,8044530D0,23833,8044530D0,192.03,US Dollar,192.03,US Dollar,Reinvestment,0
2022/09/01 00:16,1688,8048FF810,1688,8048FF810,20.63,US Dollar,20.63,US Dollar,Reinvestment,0
2022/09/01 00:00,29089,80483E500,29089,80483E500,2401.9,US Dollar,2401.9,US Dollar,Reinvestment,0
2022/09/01 00:03,28800,805A4C2F0,28800,805A4C2F0,2024.27,US Dollar,2024.27,US Dollar,Reinvestment,0
2022/09/01 00:26,28800,805A4C2F0,28800,805A4C2F0,9.78,US Dollar,9.78,US Dollar,Reinvestment,0
2022/09/01 00:26,28800,805A4C2F0,28800,805A4C2F0,9.78,US Dollar,9.78,US Dollar,Reinvestment,0
2022/09/01 00:29,18819,805317500,18819,805317500,1523.08,US Dollar,1523.08,US Dollar,Reinvestment,0
2022/09/01 00:16,27444,805A4EB70,27444,805A4EB70,17.7,US Dollar,17.7,US Dollar,Reinvestment,0
2022/09/01 00:05,111491,805716D10,246363,813E0BF10,131.13,US Dollar,131.13,US Dollar,Credit Card,0
2022/09/01 00:22,10614,8052228E0,10614,8052228E0,24.64,US Dollar,24.64,US Dollar,Reinvestment,0
2022/09/01 00:00,10614,8052228E0,125906,80C6F68B0,76609.26,US Dollar,76609.26,US Dollar,Cheque,0
2022/09/01 00:26,10614,8052228E0,125906,80C6F68B0,24623.89,US Dollar,24623.89,US Dollar,Credit Card,0
2022/09/01 00:13,10614,8052228E0,125906,80C6F68B0,52485.23,US Dollar,52485.23,US Dollar,Cash,0
2022/09/01 00:16,10614,8052228E0,125906,80C6F68B0,16730.13,US Dollar,16730.13,US Dollar,ACH,0
2022/09/01 00:24,1,803D798D0,1,803D798D0,36716.78,US Dollar,36716.78,US Dollar,Reinvestment,0
2022/09/01 00:22,1,8001D1F20,1,803D798D0,18864.78,US Dollar,18864.78,US Dollar,Cheque,0
2022/09/01 00:00,1,8001D1F20,1,803D798D0,9715.19,US Dollar,9715.19,US Dollar,Credit Card,0
2022/09/01 00:23,19474,804FD6DE0,19474,804FD6DE0,144157.71,US Dollar,144157.71,US Dollar,Reinvestment,0
2022/09/01 00:15,15916,804521000,35670,80DC69E80,7.42,US Dollar,7.42,US Dollar,Credit Card,0
2022/09/01 00:07,4726,805456E10,4726,805456E10,12.67,US Dollar,12.67,US Dollar,Reinvestment,0
2022/09/01 00:00,36229,8045BA010,21940,8045B85A0,665.11,US Dollar,665.11,US Dollar,ACH,0
2022/09/01 00:18,21940,8045B85A0,21940,8045B85A0,17.66,US Dollar,17.66,US Dollar,Reinvestment,0
2022/09/01 00:18,21940,8045B85A0,21940,8045B85A0,17.66,US Dollar,17.66,US Dollar,Reinvestment,0
2022/09/01 00:22,1068,805088AA0,1068,805088AA0,42679.06,US Dollar,42679.06,US Dollar,Reinvestment,0
2022/09/01 00:28,3970,80539FC80,2947,80539FAF0,26456.82,US Dollar,26456.82,US Dollar,Wire,0
2022/09/01 00:10,2947,80539FAF0,2947,80539FAF0,6.53,US Dollar,6.53,US Dollar,Reinvestment,0
2022/09/01 00:10,2947,80539FAF0,2947,80539FAF0,6.53,US Dollar,6.53,US Dollar,Reinvestment,0
2022/09/01 00:26,38054,805153570,38054,805153570,1295.17,US Dollar,1295.17,US Dollar,Reinvestment,0
2022/09/01 00:01,12893,8055B7710,12893,8055B7710,37901.57,US Dollar,37901.57,US Dollar,Reinvestment,0
2022/09/01 00:13,8595,805313030,8595,805313030,19.71,US Dollar,19.71,US Dollar,Reinvestment,0
2022/09/01 00:16,11904,8051972F0,11904,8051972F0,1143.59,US Dollar,1143.59,US Dollar,Reinvestment,0
2022/09/01 00:04,11904,804F5DC10,11904,804F5DC10,75902.83,US Dollar,75902.83,US Dollar,Reinvestment,0
2022/09/01 00:06,11904,804F5DC10,11904,804F5DC10,18.15,US Dollar,18.15,US Dollar,Reinvestment,0
2022/09/01 00:06,11904,804F5DC10,11904,804F5DC10,18.15,US Dollar,18.15,US Dollar,Reinvestment,0
2022/09/01 00:11,1688,8056F7160,1688,8056F7160,10.09,US Dollar,10.09,US Dollar,Reinvestment,0
2022/09/01 00:24,31812,80444FC20,31812,80444FC20,196.36,US Dollar,196.36,US Dollar,Reinvestment,0
2022/09/01 00:11,111433,8058BA870,111433,8058BA870,340871.97,US Dollar,340871.97,US Dollar,Reinvestment,0
2022/09/01 00:11,111433,8058BA870,111433,8058BA870,4.96,US Dollar,4.96,US Dollar,Reinvestment,0
2022/09/01 00:11,111433,8058BA870,111433,8058BA870,4.96,US Dollar,4.96,US Dollar,Reinvestment,0
2022/09/01 00:22,111433,8058BA870,111433,8058BA870,3227867.27,Brazil Real,571658.07,US Dollar,ACH,0
2022/09/01 00:22,111433,8058BA870,111433,8058BA870,3227867.27,Brazil Real,571658.07,US Dollar,ACH,0
2022/09/01 00:22,111433,8058BA870,235551,80CF3B340,3227867.27,Brazil Real,3227867.27,Brazil Real,Cheque,0
2022/09/01 00:27,111433,8058BA870,111433,8058BA870,593936.65,Brazil Real,105186.69,US Dollar,ACH,0
2022/09/01 00:27,111433,8058BA870,111433,8058BA870,593936.65,Brazil Real,105186.69,US Dollar,ACH,0
2022/09/01 00:27,111433,8058BA870,235551,80CF3B340,593936.65,Brazil Real,593936.65,Brazil Real,Credit Card,0
2022/09/01 00:22,111433,8058BA870,111433,8058BA870,7274331.26,Brazil Real,1288290.31,US Dollar,ACH,0
2022/09/01 00:22,111433,8058BA870,111433,8058BA870,7274331.26,Brazil Real,1288290.31,US Dollar,ACH,0
2022/09/01 00:22,111433,8058BA870,235551,80CF3B340,7274331.26,Brazil Real,7274331.26,Brazil Real,Wire,0
2022/09/01 00:21,19535,80599B8E0,19535,80599B8E0,642424.18,US Dollar,642424.18,US Dollar,Reinvestment,0
2022/09/01 00:13,19535,80599B8E0,19535,80599B8E0,22.85,US Dollar,22.85,US Dollar,Reinvestment,0
2022/09/01 00:13,19535,80599B8E0,19535,80599B8E0,22.85,US Dollar,22.85,US Dollar,Reinvestment,0
2022/09/01 00:18,19535,80599B8E0,127142,80BB11730,36336.1,US Dollar,36336.1,US Dollar,Cheque,0
2022/09/01 00:29,16333,804AED910,16333,804AED910,20.01,US Dollar,20.01,US Dollar,Reinvestment,0
2022/09/01 00:09,3229,804B5AB60,3229,804B5AB60,19.29,US Dollar,19.29,US Dollar,Reinvestment,0
2022/09/01 00:19,3229,804B5AB60,14325,805550090,299047.48,US Dollar,299047.48,US Dollar,Cheque,0
2022/09/01 00:20,3229,804B5AB60,14325,805550090,32110.66,US Dollar,32110.66,US Dollar,ACH,0
2022/09/01 00:23,29685,8044CF6D0,29685,8044CF6D0,5328.9,US Dollar,5328.9,US Dollar,Reinvestment,0
2022/09/01 00:23,4766,803205120,8595,8056FB520,617.51,US Dollar,617.51,US Dollar,Cheque,0
2022/09/01 00:12,4766,803205120,8595,8056FB520,943.92,US Dollar,943.92,US Dollar,Credit Card,0
2022/09/01 00:12,4766,803205120,8595,8056FB520,943.92,US Dollar,943.92,US Dollar,Credit Card,0
2022/09/01 00:15,10232,80515DD50,10232,80515DD50,3723.62,US Dollar,3723.62,US Dollar,Reinvestment,0
2022/09/01 00:00,10232,80515DD50,10232,80515DD50,20.73,US Dollar,20.73,US Dollar,Reinvestment,0
2022/09/01 00:00,10232,80515DD50,10232,80515DD50,20.73,US Dollar,20.73,US Dollar,Reinvestment,0
2022/09/01 00:13,7478,8052C42F0,7478,8052C42F0,24946.33,US Dollar,24946.33,US Dollar,Reinvestment,0
2022/09/01 00:07,19329,804D15B30,19329,804D15B30,14.24,US Dollar,14.24,US Dollar,Reinvestment,0
2022/09/01 00:19,19329,804D15B30,13037,80E8C2F10,100278.22,US Dollar,100278.22,US Dollar,Cheque,0
2022/09/01 00:04,19329,804D15B30,13037,80E8C2F10,11752.83,US Dollar,11752.83,US Dollar,Credit Card,0
2022/09/01 00:20,19329,804D15B30,13037,80E8C2F10,210361.27,US Dollar,210361.27,US Dollar,Cash,0
2022/09/01 00:19,19329,804D15B30,13037,80E8C2F10,55877.83,US Dollar,55877.83,US Dollar,ACH,0
2022/09/01 00:21,32103,80495F460,32103,80495F460,4001.24,US Dollar,4001.24,US Dollar,Reinvestment,0
2022/09/01 00:06,1362,804DC2240,1362,804DC2240,1513.13,US Dollar,1513.13,US Dollar,Reinvestment,0
2022/09/01 00:12,8623,804606410,8623,804606410,422034.85,US Dollar,422034.85,US Dollar,Reinvestment,0
2022/09/01 00:25,3229,8052FB440,3229,8052FB440,8.74,US Dollar,8.74,US Dollar,Reinvestment,0
2022/09/01 00:25,213952,80556FCC0,213952,80556FCC0,2915.37,US Dollar,2915.37,US Dollar,Reinvestment,0
2022/09/01 00:09,12979,804DD9C60,12979,804DD9C60,12468.5,US Dollar,12468.5,US Dollar,Reinvestment,0
2022/09/01 00:04,314654,805552670,314654,805552670,1384.34,US Dollar,1384.34,US Dollar,Reinvestment,0
2022/09/01 00:22,1665,8042269F0,29251,810402730,7.09,US Dollar,7.09,US Dollar,Credit Card,0
2022/09/01 00:25,132306,80F4D6920,29251,810402730,2548445.15,US Dollar,2548445.15,US Dollar,Cheque,0
2022/09/01 00:25,29251,810402730,29251,810402730,3.38,US Dollar,3.38,US Dollar,Reinvestment,0
2022/09/01 00:25,29251,810402730,29251,810402730,3.38,US Dollar,3.38,US Dollar,Reinvestment,0
2022/09/01 00:00,4523,804121C40,4523,804121C40,21.03,US Dollar,21.03,US Dollar,Reinvestment,0
2022/09/01 00:16,4523,804121C40,1853,8046F0A00,88576.14,US Dollar,88576.14,US Dollar,Cheque,0
2022/09/01 00:25,4523,804121C40,1853,8046F0A00,8839.31,US Dollar,8839.31,US Dollar,Credit Card,0
2022/09/01 00:10,4523,804121C40,1853,8046F0A00,28166.39,US Dollar,28166.39,US Dollar,Cash,0
2022/09/01 00:23,4523,804121C40,1853,8046F0A00,4128.53,US Dollar,4128.53,US Dollar,ACH,0
2022/09/01 00:29,12381,8045BD6B0,12381,8045BD6B0,108872.92,US Dollar,108872.92,US Dollar,Reinvestment,0
2022/09/01 00:24,11107,80570C370,11107,80570C370,133072.54,US Dollar,133072.54,US Dollar,Reinvestment,0
2022/09/01 00:15,12735,8058907B0,12735,8058907B0,22.25,US Dollar,22.25,US Dollar,Reinvestment,0
2022/09/01 00:01,1047,805115E00,1047,805115E00,7.82,US Dollar,7.82,US Dollar,Reinvestment,0
2022/09/01 00:17,1047,805115E00,16224,8104C6AE0,40433.46,US Dollar,40433.46,US Dollar,Cheque,0
2022/09/01 00:05,1047,805115E00,16224,8104C6AE0,11952.56,US Dollar,11952.56,US Dollar,Credit Card,0
2022/09/01 00:15,1047,805115E00,16224,8104C6AE0,107281.21,US Dollar,107281.21,US Dollar,ACH,0
2022/09/01 00:13,3229,8051849B0,3229,8051849B0,123664.34,US Dollar,123664.34,US Dollar,Reinvestment,0
2022/09/01 00:20,3229,8051849B0,3229,8051849B0,24.5,US Dollar,24.5,US Dollar,Reinvestment,0
2022/09/01 00:20,3229,8051849B0,3229,8051849B0,24.5,US Dollar,24.5,US Dollar,Reinvestment,0
2022/09/01 00:25,10232,80514FD00,10232,80514FD00,6748.07,US Dollar,6748.07,US Dollar,Reinvestment,0
2022/09/01 00:03,220,8054B7A60,220,8054B7A60,35.48,US Dollar,35.48,US Dollar,Reinvestment,0
2022/09/01 00:12,21550,805098B90,21550,805098B90,641.89,US Dollar,641.89,US Dollar,Reinvestment,0
2022/09/01 00:23,12719,80493CF80,12719,80493CF80,11.1,US Dollar,11.1,US Dollar,Reinvestment,0
2022/09/01 00:02,3051,8051E79A0,3051,8051E79A0,89273.21,US Dollar,89273.21,US Dollar,Reinvestment,0
2022/09/01 00:23,3051,8051E79A0,3051,8051E79A0,16.51,US Dollar,16.51,US Dollar,Reinvestment,0
2022/09/01 00:23,3051,8051E79A0,3051,8051E79A0,16.51,US Dollar,16.51,US Dollar,Reinvestment,0
2022/09/01 00:29,6075,804F2A430,6075,804F2A430,5250.26,US Dollar,5250.26,US Dollar,Reinvestment,0
2022/09/01 00:01,6075,804F2A430,6075,804F2A430,15.21,US Dollar,15.21,US Dollar,Reinvestment,0
2022/09/01 00:01,6075,804F2A430,6075,804F2A430,15.21,US Dollar,15.21,US Dollar,Reinvestment,0
2022/09/01 00:15,1,802264500,6179,805714180,367455.76,US Dollar,367455.76,US Dollar,Cheque,0
2022/09/01 00:13,6179,805714180,6179,805714180,24.29,US Dollar,24.29,US Dollar,Reinvestment,0
2022/09/01 00:13,6179,805714180,6179,805714180,24.29,US Dollar,24.29,US Dollar,Reinvestment,0
2022/09/01 00:10,16109,805A37940,16109,805A37940,22.8,US Dollar,22.8,US Dollar,Reinvestment,0
2022/09/01 00:05,3144,805353470,3144,805353470,686.16,US Dollar,686.16,US Dollar,Reinvestment,0
2022/09/01 00:20,3144,805353470,3144,805353470,16.08,US Dollar,16.08,US Dollar,Reinvestment,0
2022/09/01 00:20,3144,805353470,3144,805353470,16.08,US Dollar,16.08,US Dollar,Reinvestment,0
2022/09/01 00:13,10642,8043A9390,10642,8043A9390,7.92,US Dollar,7.92,US Dollar,Reinvestment,0
2022/09/01 00:16,8771,803D5A140,8771,803D5A140,7519.28,US Dollar,7519.28,US Dollar,Reinvestment,0
2022/09/01 00:01,8771,803D5A140,8771,803D5A140,17.19,US Dollar,17.19,US Dollar,Reinvestment,0
2022/09/01 00:01,8771,803D5A140,8771,803D5A140,17.19,US Dollar,17.19,US Dollar,Reinvestment,0
2022/09/01 00:29,5394,805582E00,5394,805582E00,4602.13,US Dollar,4602.13,US Dollar,Reinvestment,0
2022/09/01 00:10,1,804460A20,1,804460A20,1519.46,US Dollar,1519.46,US Dollar,Reinvestment,0
2022/09/01 00:20,3976,8055C82A0,3976,8055C82A0,11300.8,US Dollar,11300.8,US Dollar,Reinvestment,0
2022/09/01 00:14,8771,805116130,8771,805116130,17.5,US Dollar,17.5,US Dollar,Reinvestment,0
2022/09/01 00:11,33982,803C6A9E0,15723,803C709E0,8266.92,US Dollar,8266.92,US Dollar,Cheque,0
2022/09/01 00:29,15723,803C709E0,15723,803C709E0,22393.21,US Dollar,22393.21,US Dollar,Reinvestment,0
2022/09/01 00:29,15723,803C709E0,15723,803C709E0,22393.21,US Dollar,22393.21,US Dollar,Reinvestment,0
2022/09/01 00:00,11474,805220D40,11474,805220D40,26774.12,US Dollar,26774.12,US Dollar,Reinvestment,0
2022/09/01 00:07,11474,805220D40,232880,80EC29F60,58124.17,US Dollar,58124.17,US Dollar,Cheque,0
2022/09/01 00:13,8798,805A02E40,8798,805A02E40,2225.57,US Dollar,2225.57,US Dollar,Reinvestment,0
2022/09/01 00:18,8798,805A02E40,8798,805A02E40,22.12,US Dollar,22.12,US Dollar,Reinvestment,0
2022/09/01 00:18,8798,805A02E40,8798,805A02E40,22.12,US Dollar,22.12,US Dollar,Reinvestment,0
2022/09/01 00:13,28693,804BB7220,28693,804BB7220,163.0,US Dollar,163.0,US Dollar,Reinvestment,0
2022/09/01 00:05,28693,804BB7220,28693,804BB7220,12.25,US Dollar,12.25,US Dollar,Reinvestment,0
2022/09/01 00:05,28693,804BB7220,28693,804BB7220,12.25,US Dollar,12.25,US Dollar,Reinvestment,0
2022/09/01 00:06,3420,8052ACEF0,3420,8052ACEF0,12.08,US Dollar,12.08,US Dollar,Reinvestment,0
2022/09/01 00:04,513,8059572B0,513,8059572B0,19.96,US Dollar,19.96,US Dollar,Reinvestment,0
2022/09/01 00:20,111425,804D384C0,111425,804D384C0,4028.69,US Dollar,4028.69,US Dollar,Reinvestment,0
